Date,inventory_id,campaign_id,adgroup_id,adgroup_name,video_id,UU,cost_usd,impressions,clicks,installs,registrations,d1_retention,d7_retention
05/19/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,92072,60.024492,231050,4089,396,177,114,60
07/07/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,25982,21.203037,65885,1660,150,55,34,15
05/27/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,42193,35.989825,129256,2761,294,104,73,38
06/26/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,127972,121.077361,398269,9694,692,264,203,114
06/25/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,109412,111.247873,346143,8954,656,288,201,111
06/19/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,160442,58.514552,328914,3988,282,157,109,70
07/06/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,58865,47.722888,170212,3809,334,116,79,46
05/25/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,6948,4.194295,15626,320,40,19,13,8
07/17/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,115244,105.223681,435657,8283,789,277,187,89
07/09/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,700115,388.089883,1714598,24952,2071,1007,694,382
07/05/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,70290,54.688412,226520,4503,353,135,102,58
05/16/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,69303,72.239062,225811,5547,574,218,150,80
05/31/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,61,0.051547,94,5,1,0,1,0
06/04/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,882,0.699706,2133,57,7,1,1,0
06/02/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,687,0.449009,1790,33,2,1,1,0
06/24/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,231,0.178546,485,15,2,1,1,1
07/21/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,1249,0.578836,2902,44,5,1,1,0
07/01/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,1931,0.617136,3918,48,4,2,2,0
06/29/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,3999,1.630519,7771,106,14,5,3,2
05/08/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,3191,1.836855,7130,100,9,5,4,3
06/03/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,819,0.500809,2031,37,7,5,4,1
07/08/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,3550,1.781225,6892,94,11,7,3,3
07/20/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,6446,3.725172,17640,303,21,11,5,2
07/15/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,7393,4.94895,17436,404,39,12,9,6
05/24/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720361,,6817,4.173643,16169,297,29,12,10,8
05/13/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,34869,32.506988,107762,2530,229,104,83,42
05/02/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,119492,126.796426,367840,8164,672,341,243,116
05/15/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,7826,8.290049,19299,588,70,27,22,13
06/10/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,31116,23.95926,73752,1571,156,63,40,25
07/13/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,60995,55.808881,166789,3803,320,137,93,49
06/04/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,58668,53.995651,158411,4193,340,142,93,60
07/24/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,231517,207.162439,584687,12236,1087,458,298,175
07/15/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,58012,44.925526,169551,3594,299,115,72,41
05/03/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,107596,104.582308,359708,7845,637,286,200,111
05/23/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,52629,44.284849,152236,3351,281,127,101,65
07/21/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,61932,95.100791,79621,3985,398,193,130,66
07/14/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,73971,76.125195,197130,5514,518,202,137,93
05/14/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,52298,51.904776,152935,3968,396,156,108,59
06/20/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,114858,48.841054,260080,3297,218,96,74,24
05/25/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,47431,42.386106,131861,3201,322,134,83,52
05/21/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,153587,100.252821,390038,6481,612,262,191,112
07/05/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,18838,16.56364,44275,1209,98,40,28,15
07/23/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,188007,161.970486,339297,7541,750,356,232,123
07/09/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,22175,14.829729,52380,775,55,32,25,17
07/30/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,546773,268.476687,1175317,14890,1256,596,420,223
05/10/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,304163,197.670179,741497,12605,1092,508,370,217
07/03/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,84815,62.012709,273998,5034,370,151,100,61
07/04/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,109391,95.778033,310414,7660,554,218,167,98
05/01/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,20094,34.892766,33246,1036,145,73,50,17
07/22/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,53430,89.400735,73557,3654,388,178,141,79
06/13/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,94475,78.843042,250113,6171,528,220,150,92
06/08/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,41703,17.591938,86038,1186,93,48,38,20
07/26/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,144996,177.051028,319679,9988,832,358,235,129
05/24/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,35989,30.288586,103479,2262,236,73,65,38
08/01/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,50917,74.418086,63877,3158,335,147,95,56
07/10/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,798288,415.875428,2050921,28029,2177,1041,699,395
07/31/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,85873,92.357791,125812,4209,399,206,137,75
07/29/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,179331,129.346664,290660,5692,620,278,193,97
06/14/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,79686,71.376038,227104,5541,475,176,133,77
06/15/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,21266,16.634551,51539,1241,128,49,43,20
06/25/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,80298,61.666297,235066,4859,365,179,119,66
06/29/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1300186,983.387765,3572771,67592,4939,2302,1555,862
07/25/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,274522,306.17945,891671,20290,1570,716,487,266
06/09/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,69360,33.815146,155037,2388,202,90,64,36
07/01/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,128104,54.745015,256745,3525,253,117,78,47
06/24/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,59655,47.285972,145927,3933,271,111,72,47
06/30/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,2036332,1414.565697,5955453,100361,6797,3154,2158,1192
07/27/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,50548,79.260382,62387,3305,318,161,98,62
05/04/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,72106,66.742673,209008,5001,378,181,130,72
07/20/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,85445,101.938625,125550,4446,472,231,163,94
05/11/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,254746,179.252928,621415,11185,1034,477,357,194
06/19/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,309217,152.047882,760638,10396,783,381,281,158
07/28/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,46879,82.843335,58123,3176,376,174,120,72
06/03/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,59802,55.584982,160726,4342,360,151,110,63
06/18/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,12182,7.226083,33512,543,39,17,8,6
05/20/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,161568,97.825186,355072,6585,653,297,204,114
07/12/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,389,0.556111,468,21,1,0,0,0
05/06/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,133,0.098683,152,3,2,0,0,0
05/08/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,243,0.116095,337,6,0,0,0,0
05/30/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,214,0.241916,294,11,0,0,0,0
05/28/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,186,0.233953,234,9,1,0,0,0
06/11/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,356,0.42923,422,19,1,0,0,0
05/16/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,105,0.177934,121,2,0,0,0,0
05/18/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,174,0.339699,205,10,1,0,0,0
06/05/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,325,0.324111,391,8,1,0,0,0
05/26/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,747,0.676875,1427,50,3,0,0,0
05/05/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,151,0.161981,240,5,0,0,0,0
06/22/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1657,0.510366,4487,43,1,0,0,0
05/12/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,234,0.185484,630,14,1,0,0,0
05/29/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,195,0.138296,249,7,1,0,0,0
05/27/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,103,0.131352,118,4,0,0,0,0
05/09/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,254,0.114401,307,8,0,0,0,0
05/19/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,170,0.180187,190,9,2,1,1,0
07/11/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,467,0.598323,571,20,4,1,1,0
07/18/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,621,0.652898,779,25,2,1,1,0
06/01/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1232,0.549605,2671,38,1,1,1,1
05/17/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,151,0.112274,198,4,1,1,1,0
05/07/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,193,0.091965,248,3,1,1,1,0
06/07/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,599,0.64121,915,26,3,1,1,0
07/17/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,743,0.685706,935,27,3,2,2,1
07/02/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,583,0.90773,694,24,2,2,1,0
06/21/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,2363,1.346451,5352,89,7,2,2,2
06/02/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,350,0.523688,459,17,3,2,1,0
07/08/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,473,0.75787,599,26,4,3,1,0
05/22/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1252,0.852077,3399,61,7,3,3,3
06/12/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1847,1.174155,4880,69,8,3,2,2
06/16/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,298,0.612433,370,20,4,3,1,0
07/06/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,731,0.921718,911,32,3,3,2,1
07/19/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,4823,3.190472,8518,150,15,4,5,1
06/06/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,1125,0.739867,2475,45,4,4,4,1
06/17/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,2302,0.953083,5394,64,8,4,0,1
07/07/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,955,1.309371,1441,49,9,5,5,3
08/02/2022,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,2915,4.666687,3406,174,17,7,4,0
06/23/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,4885,2.07151,12131,158,12,8,5,5
05/31/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,4518,3.459494,10906,238,26,9,7,4
07/16/22,OTHER,13618415748,1.23E+11,gmob:ron:127568720561,,4220,2.667357,10225,197,14,11,8,4
05/05/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,49589,43.884356,143272,2595,275,117,76,45
06/18/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,119361,62.581578,213073,3346,293,144,103,61
05/20/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,4067,7.487251,4725,267,36,23,12,10
05/19/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,10739,18.142189,13223,651,68,33,25,15
07/19/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,45811,68.902987,56592,2958,273,142,95,54
07/08/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,38211,63.504869,48145,2588,272,136,94,50
05/18/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,9320,16.255055,11618,600,86,47,37,25
07/06/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,169769,186.857143,458439,11550,940,389,270,154
06/28/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,36238,57.395697,45035,2364,245,140,100,58
07/25/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,255202,98.295435,597255,6339,486,231,170,101
07/03/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,96047,105.58763,144042,4882,445,222,144,99
07/01/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,47292,73.707389,57694,3226,305,159,98,63
07/27/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,64655,51.720696,211451,4064,322,124,88,50
06/19/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7603,8.494039,8847,365,36,20,11,5
06/09/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,14556,22.956837,17366,864,85,44,29,22
06/02/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,174829,132.57026,424538,9477,825,321,226,132
05/12/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,4412,10.168172,5534,296,53,33,25,15
05/15/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7332,13.678728,9550,490,69,30,23,16
06/23/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,59127,69.058132,122615,3697,303,151,102,63
06/24/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,32099,49.379577,39354,2083,193,98,68,51
07/04/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,125060,129.755635,303468,8022,726,305,215,128
06/21/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,17039,27.829979,21218,1118,109,47,36,25
07/15/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,34073,65.522389,42228,2500,241,127,79,57
05/07/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,116510,94.91162,305937,6036,605,292,221,110
06/06/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,14730,22.959081,18083,861,105,47,36,20
06/01/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,376000,216.936962,935392,15710,1233,593,411,231
05/03/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,16771,33.090143,21000,1083,140,77,58,32
06/08/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,14354,22.946839,17289,924,104,56,47,27
06/14/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,9725,14.520282,11951,588,79,38,27,13
06/05/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,15347,21.694187,19119,899,95,43,32,16
07/12/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,907000,534.910322,2371785,37061,2894,1379,919,482
07/23/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,308736,160.591507,712449,9957,877,381,258,142
07/07/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,106554,131.218101,219847,7093,628,299,186,112
05/14/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,6285,11.89111,7796,394,64,36,27,16
05/08/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,103801,65.276593,238963,4189,371,175,126,65
06/16/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,212360,124.555377,443151,7364,627,319,223,144
07/02/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,134393,122.521346,225610,6153,523,249,169,105
05/31/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,84966,46.197515,211415,3200,277,117,82,46
05/17/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7688,11.725076,9766,441,55,27,19,15
07/05/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,134764,134.087877,318202,8390,707,279,195,113
07/18/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,32720,50.560223,40327,2179,225,115,78,49
05/04/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7702,17.76055,9770,527,81,48,32,17
05/06/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,8911,16.602626,12992,557,79,37,28,13
07/11/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,236024,448.213737,340311,25328,2133,916,633,335
07/17/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,179820,197.753836,517882,13246,1096,436,299,155
07/16/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,111727,128.478277,279301,7283,589,268,190,109
05/13/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,5602,11.224807,6884,362,64,35,28,15
06/07/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,14697,22.065202,18008,842,90,45,32,18
06/27/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,29588,47.826019,36128,2002,186,92,62,33
05/01/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,128117,150.517337,535241,10896,835,391,266,167
06/15/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,14380,20.835302,17283,830,103,47,34,22
05/27/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,6722,10.989526,8079,412,69,41,33,17
07/26/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,205392,93.508427,478005,6969,509,222,156,83
07/24/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,466808,197.600557,1138548,12585,991,494,331,186
06/10/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,17658,27.625019,21596,1139,110,55,40,25
07/14/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,45884,44.877423,85580,2008,219,126,85,40
05/23/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,8592,16.452821,10249,606,73,32,24,7
05/24/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,4442,9.59438,5474,305,52,24,20,17
07/13/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,1075395,595.644006,2811310,42100,3176,1484,1017,568
06/04/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,10512,14.06545,12660,544,64,25,18,12
06/29/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,30379,46.606698,37078,1922,201,106,67,40
06/03/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,26261,28.264458,48675,1549,144,67,44,29
05/16/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,6826,13.243854,8375,475,80,42,27,14
06/30/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,60886,96.763295,75758,4246,348,168,109,58
06/17/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,266018,118.757656,531148,7150,592,301,202,116
07/09/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,66244,92.673281,82710,3929,405,224,147,78
05/09/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7591,14.324659,9171,486,74,29,26,13
06/22/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,15693,28.383756,19011,1055,96,51,32,17
06/26/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,32740,50.907448,40458,2119,190,93,68,40
06/25/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,44566,65.126754,54518,2666,251,122,87,50
05/26/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,4925,8.898851,5983,332,47,20,16,8
07/10/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,70837,97.667552,87973,4176,389,198,143,91
05/11/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,57,0.043372,63,2,0,0,0,0
05/29/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,476,0.416213,887,21,3,1,1,1
05/02/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,2095,2.170538,6040,128,6,3,2,1
05/10/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,1230,2.055773,1450,66,12,6,3,2
05/22/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,2519,3.550158,2987,153,18,13,11,7
06/11/2022,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,4527,8.141631,5511,311,28,15,10,9
05/25/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,5549,8.682772,6741,325,45,15,12,6
05/28/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,3592,6.223944,4310,237,25,16,15,7
07/28/22,OTHER,13618415748,1.24E+11,gmob:ron:127568720801,,7393,5.922598,18256,445,43,16,9,10
06/06/2022,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,316361,174.795731,695780,11729,892,475,333,191
05/30/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,175992,109.222615,362092,7456,625,331,239,136
06/26/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,258216,177.397663,611455,12112,809,406,290,165
05/18/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,385803,225.506672,951026,15014,1286,680,468,274
05/02/2022,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,244517,184.841015,683340,10850,893,489,337,185
05/26/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,8763,6.195082,20610,466,39,23,14,9
05/03/2022,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,202139,140.956236,504134,8063,712,341,231,137
06/13/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,236333,148.501534,504166,9799,776,386,261,145
05/05/2022,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,128104,88.815435,317538,5400,474,254,164,96
06/21/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,216948,150.217013,481707,9709,760,401,277,158
07/24/22,OTHER,13618415748,1.30E+11,gmob:ron:127568721281,,68092,29.704954,132468,1931,185,69,48,26
